text,original_label,label_name,checked_label,comment;;;;;;;;;;;;
Hitting History: Seattle outfielder singles in first two at-bats &lt;b&gt;...&lt;/b&gt; What once looked like a forgettable season-ending weekend at Safeco Field came alive Friday night. Ichiro Suzuki became major league baseball #39;s single-season ,1,Sports,1.0,;;;;;;;
Computer Associates to Cut Jobs by 5 Pct. (Reuters) Reuters - Software maker Computer Associates\ on Wednesday said it would cut 800 jobs, or 5 percent of\its work force, to pare costs amid stiff competition in\software and services.,3,Sci/Tech,2.0,;;;;;;;;;;;;
Swing States Show 2,800 Net Job Loss (Reuters) Reuters - Five key states in the U.S.\presidential election lost 37,800 jobs in September, offsetting\the gains posted by other states considered critical in the\election now 11 days away.,2,Business,2.0,;;;;;;;;;;;;
More Medical Devices Needed for Babies WASHINGTON - Frustrated doctors say they too often find themselves jury-rigging adult medical devices to fit children's tiny bodies and special needs. Now pediatric experts have begun a major push to fill the gap...,0,World,0.0,;;;;;;;;;;;;
"Bogus E-Mail Worries Cell Phone Users The e-mails, often forwarded by friends, vary in wording, but the underlying message is always ominous: Soon, all cell phone numbers will be made public to telemarketing firms.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;,3,Sci/Tech,3.0,";;;;;;;;;;;;
Aussie teacher quits after web threats AN AUSSIE teacher has quit after 35 years after his students threatened him on a web page. Greg Frawley was one of about 10 teachers threatened on the page set up by students at Hurlstone Agricultural High School.,3,Sci/Tech,0.0,;;;;;;;;;;;;
"MS rapped over anti-Linux ads Microsoft has been rapped over the knuckles over an anti-Lunix advertising campaign. The Advertising Standards Association in the UK has ruled that the ad makes  quot;misleading quot; claims, and has told the company change the copy on the advertisement forthwith.,3,Sci/Tech,2.0,";;;;;;;;;;;;
Britain's Rusedski ousts Malisse at ATP event (AFP) AFP - Britain's Greg Rusedski eliminated Belgium's fourth-seeded Xavier Malisse 7-5, 4-6, 6-1 here on the opening day of the 380,000-dollar ATP International Championships.,0,World,1.0,;;;;;;;;;;;;
Losing start for Charlotte The NBA returned to Charlotte after a two-year absence, but the Bobcats could not start in style, losing 103-96 to the Washington Wizards.,1,Sports,1.0,;;;;;;;;;;;;
Firefox browser outshines Explorer Q: In a recent column you said that 95 percent of all viruses and spyware are aimed at Internet Explorer, so I decided to do away with IE.,3,Sci/Tech,3.0,;;;;;;;;;;;;
Israel Kills 14 in Gaza Before Key Withdrawal Vote  GAZA (Reuters) - The Israeli army killed 14 Palestinians in  a raid on a Gaza refugee camp Monday as Prime Minister Ariel  Sharon prepared for a critical parliamentary vote on his plan  to withdraw from the occupied territory.,0,World,0.0,;;;;;;;;;;;;
"Rebels Set Off Land mine in Indian Kashmir; 11 Dead Separatist militants set off a powerful land mine in Indian Kashmir killing eleven people, including nine soldiers in one of the biggest guerrilla attacks in weeks, police said on Sunday.,0,World,0.0,";;;;;;;;;;;;
Tennis: Safin wins Madrid Masters Marat Safin wins the Madrid Masters to edge ahead of Tim Henman in the race for the Masters Cup.,0,World,1.0,;;;;;;;;;;;;
UBS Net Slips on Weak Trading Income Swiss banking giant UBS posted weaker third-quarter net profit on Tuesday, just missing market expectations, hurt by a seasonal fall in trading revenue despite a strong showing by its flagship private bank.,2,Business,2.0,;;;;;;;;;;;;
"Ex-Macy #39;s Executive to Lead JC Penney JC Penney said yesterday that Allen I. Questrom, the chief executive who has restyled the once-beleaguered chain into a sleeker and more profitable entity, would be succeeded by Myron E. Ullman III, another longtime retail executive.,2,Business,2.0,";;;;;;;;;;;;
Other Iraq developments Suicide attack misfires: Two suicide bombers tried to ram their cars into a National Guard base in Kharma, about 40 miles west of Baghdad, on Sunday.,0,World,0.0,;;;;;;;;;;;;
Fury at cloning scientist #39;s use of DNA from the dead A MAVERICK cloning scientist came under severe criticism yesterday as he denied exploiting bereaved couples by using DNA from their dead children in his experiments.,3,Sci/Tech,3.0,;;;;;;;;;;;
Oil  Drops, Markets Climb The Dow Jones industrials shot up more than 160 points Wednesday, enjoying one of its best days of the year as crude prices plummeted on a weekly government report on oil inventories.,2,Business,2.0,;;;;;;;;;;;;
Yahoo Adding New Search Engine Tools SUNNYVALE, Calif. - Following a recent industry trend, Internet giant Yahoo Inc. is adding new search engine tools that will enable users to create personal folders and share their favorite links with others.,2,Business,3.0,;;;;;;;;;;;;
PC security under fire A vulnerability in AOL's instant messenger could allow attacks. Also: A new Bagle variant rumbles across the Net.,3,Sci/Tech,3.0,;;;;;;;;;;;;
"Violent, sexual video game tests child #39;s sense of reality  quot;Hang on, I #39;m going to pick up a prostitute, quot; my boyfriend told me during a weekend trip to Pennsylvania. Steve pulled up to the curb as a girl in hot pants strutted past.,3,Sci/Tech,3.0,";;;;;;;;;;;;
Microsoft Opens Up Is Microsoft (Nasdaq: MSFT) opening up? The tech giant said today that it plans to reveal the source code for its Office 2003 product (a suite that includes such well-known applications as Outlook, Excel, and Word) to government clients.,3,Sci/Tech,3.0,;;;;;;;;;;;;
Virgin Group Enters US Online-Music Market The online digital-music business became a little more crowded as Richard Branson #39;s Virgin Group launched a music Web site in the US The Virgin Digital service sells songs for 99 cents each ,3,Sci/Tech,2.0,;;;;;;;;;;;
"Dollar little moved against euro as US reiterates belief in  #39; &lt;b&gt;...&lt;/b&gt; NEW YORK (AFP) - The US dollar was little changed against the euro on Monday, after it slumped to a historic low against the European currency at the end of last week, as the markets awaited the release of fresh US economic data in the coming week.,2,Business,2.0,";;;;;;;;;;;;
"A gentleman and a boxer There was a time when knocking out Mike Tyson was boxing #39;s equivalent to beating Ken Jennings at Final Jeopardy. It was the most Heruculean of labors and when it finally happened, it was an international event ,1,Sports,1.0,";;;;;;;;;;;;
Players, Team Owners Facing Long Contract Talks  TORONTO (Reuters) - National Hockey League team owners and  players appear poised to enter long contract negotiations  Thursday in a last-ditch bid to start the season on schedule.,1,Sports,1.0,;;;;;;;;;;;;
Protection Is Issue The Redskins have allowed nine sacks in the past two games -- a particularly large number for a Joe Gibbs-coached team.,1,Sports,1.0,;;;;;;;;;;;;
Texas Firm Targets Teens With Package Of Digital Features Teenagers tend to like instant messaging, TV watching, net surfing, music listening, and shopping, so an Austin, Texas, company has decided to package digital features coveted by teenagers in a PC targeted specifically at teenaged ...,3,Sci/Tech,3.0,;;;;;;;;;;;;
"Good-looking, Lightweight  #39;Push-to-Talk #39; Phone for Business Users You #39;ll either love or hate the metallic copper-tone case, but for us it is a welcome break from the generic silver or gray phones that everyone seems to have. (A silver version is also available, for the more timid.) Although by no means ...,3,Sci/Tech,3.0,";;;;;;;;;;;;
Lawyer says sprinter did not know about test Athens -- Greek sprinter Costas Kederis did not know he was expected for a doping test, his lawyer said after the disgraced athlete testified to a public prosecutor probing the scandal that rocked Greece on the eve of the Olympics.,1,Sports,1.0,;;;;;;;;;;;;
Responding to McCain, Bush Plans Legal Action on Ads (Reuters) Reuters - President Bush on Thursday\sought to smooth over differences with Sen. John McCain by\promising to take legal action to stop political ads by outside\groups, including those attacking the war record of Bush's\Democratic presidential rival, John Kerry.,0,World,0.0,;;;;;;;;;;;;
Dell to spend \$115 million on new plant North Carolina facility will open in fall 2005 and employ 1,500 people within the next five years, Dell says.,3,Sci/Tech,2.0,;;;;;;;;;;;;
"Darfur security situation amplifies humanitarian crisis, United &lt;b&gt;...&lt;/b&gt; Darfur #39;s security situation remains unstable with gunmen attacking relief convoys, civilians and African villagers, causing roads to be blocked and areas to be classified as no-go zones, the United Nations said Friday.,0,World,0.0,";;;;;;;;;;;;
"Danforth's moderate leanings tested in politics and at UN (AFP) AFP - John Danforth, who has resigned as US ambassador to the United Nations, is a respected moderate within the Republican establishment and an ordained Episcopal priest sometimes nicknamed ""Saint Jack."",0,World,0.0,";;;;;;;;;;;;
Beyond the Call of Duty In February 2003, less than a month before the US invaded Iraq, Bunnatine (Bunny) Greenhouse walked into a Pentagon meeting and with a quiet comment started what could be the end of her career.,2,Business,0.0,;;;;;;;;;;;;
Crude futures tumble for second day in row Crude oil futures nose-dived for a second day in a row yesterday, briefly dipping below \$43 a barrel, as traders focused on rising fuel supplies and the lack of cold weather. The two-day drop of more than \$5 a barrel picked up momentum from technical and speculative trading.,2,Business,2.0,;;;;;;;;;;;;
Coach Mourinho to face former squad with Chelsea London, England (Sports Network) - Disappointing Porto will meet a confident Chelsea side led by its former coach at Stamford Bridge on Wednesday as Matchday 2 continues.,1,Sports,1.0,;;;;;;;;;;;;
Better late than never: Auburn climbs into mix The Auburn Tigers are coming. Steadily, but picking up speed and power. In the Southeastern Conference, the preseason chatter was about Louisiana State, the defending co-national champion, and perhaps Georgia.,1,Sports,1.0,;;;;;;;;;;;;
"Notorious Indian criminal killed India #39;s most wanted fugitive, accused of more than 100 murders and on the run for decades, has been shot dead after driving into an elaborate police trap.,0,World,0.0,";;;;;;;;;;;;
A Senator's Outrage Delays Passage of Corporate Tax Bill The Senate cleared a path for a bill to hand out about \$140 billion in corporate tax breaks, but it was blocked from a final vote by a fight over a provision aimed at helping reserve soldiers on active duty in Iraq.,2,Business,0.0,;;;;;;;;;;;;
Patience could prove a virtue for Australia Australia may swap their usual aggression for a more patient approach in a bid to register their first test series victory in India for 35 years, stand-in captain Adam Gilchrist said on Tuesday.,1,Sports,1.0,;;;;;;;;;;;;
Wrapping Up the Genesis Crash Site Genesis engineers and scientists have wrapped the crash site of the solar-wind collecting probe, with hopes of recovering mission objectives. A few disk fragments have been sent to California researchers, but NASA scientists are still working in Utah to preserve the bulk of the cargo.,3,Sci/Tech,3.0,;;;;;;;;;;;;
"Typhoon paralyzes wide area of Japan TOKYO Japan #39;s deadliest typhoon in more than two decades killed at least 62 people and left 27 missing before veering out to sea north of Tokyo on Thursday, according to media reports.,0,World,0.0,";;;;;;;;;;;;
Hurricane Ivan Charges Westward Through Caribbean The latest in a series of violent storms continues to charge westward through the Caribbean, after making a direct hit on Grenada, knocking over trees and utility poles.,0,World,0.0,;;;;;;;;;;;;
"Triumph for People Power After Ukraine Vote Annulled  KIEV (Reuters) - Ukrainian opposition leader Viktor  Yushchenko declared victory in an ""orange revolution"" on Friday  after the ex-Soviet state's top judges annulled a rigged  election and ordered a new vote on Dec. 26.,0,World,0.0,";;;;;;;;;;;;
